id;data;siglaorgao;idevento;aprovacao;descricao
2484433-49;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2349519-44;2026-04-29;CVT;81741;true;"Aprovado o Parecer com o seguinte resultado: 12 votos ""Sim"", 3 votos ""Não"", 1 Abstenção. Quórum de votação: 16 votos, apresentou voto em separado o Deputado Diego Andrade."
2310103-44;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2475694-27;2026-04-29;CE;81680;true;Aprovado o Parecer do Relator, Deputado Prof. Reginaldo Veras (PV-DF).
2350255-30;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2382223-39;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2400691-25;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2537638-41;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2552625-37;2026-04-29;CCJC;81737;true;Aprovado o Parecer.
2479417-38;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2487640-23;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2539351-23;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2579222-21;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2598219-23;2026-04-29;CVT;81741;true;Aprovado o Parecer.
2339906-29;2026-04-29;CDU;81755;true;Aprovado o Parecer.
2423948-23;2026-04-29;CDU;81755;true;Aprovado o Parecer.
2291554-26;2026-04-29;CDU;81755;true;Aprovado o Parecer.
2303630-28;2026-04-29;CDU;81755;true;Aprovado o Parecer.
2405763-27;2026-04-29;CDU;81755;true;Aprovado o Parecer.
2613583-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2614670-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615168-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615174-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615264-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615666-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615669-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615670-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615774-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2615779-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2616519-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2616970-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2617440-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2617954-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618075-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618228-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618241-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618245-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618717-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618718-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618719-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618730-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618732-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2618734-2;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento.
2613568-3;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento, contra os votos dos Deputados Welter, Padre João e Dilvanda Faro.
2613614-3;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento, contra os votos dos Deputados Welter, Padre João e Dilvanda Faro.
2614835-3;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento, contra os votos dos Deputados Welter, Padre João e Dilvanda Faro.
2614934-3;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento, contra os votos dos Deputados Welter, Padre João e Dilvanda Faro.
2615668-3;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento, contra os votos dos Deputados Welter, Padre João e Dilvanda Faro.
2615687-3;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento, contra os votos dos Deputados Welter, Padre João e Dilvanda Faro.
2615764-3;2026-04-29;CAPADR;81661;true;Aprovado o Requerimento, contra os votos dos Deputados Welter, Padre João e Dilvanda Faro.
2565222-22;2026-04-29;CAPADR;81661;true;Aprovado o Parecer.
2253561-30;2026-04-29;CAPADR;81661;true;Aprovado o Parecer.
2436542-34;2026-04-29;CAPADR;81661;true;Aprovado o Parecer, contra o voto do Deputado Padre João.
2549644-21;2026-04-29;CAPADR;81661;true;Aprovado o Parecer.
2557351-29;2026-04-29;CAPADR;81661;true;Aprovado o Parecer.
2618202-2;2026-04-29;MERCOSUL;81739;true;Aprovado o Requerimento.
2599879-21;2026-04-29;MERCOSUL;81739;true;Aprovado o Parecer pelos Senadores e Deputados.
2599879-22;2026-04-29;MERCOSUL;81739;true;Aprovado o Parecer.
2618243-2;2026-04-29;CCULT;81674;true;Aprovado o Requerimento.
2618815-2;2026-04-29;CCULT;81674;true;Aprovado o Requerimento.
2532543-25;2026-04-29;CCULT;81674;true;Aprovado o Parecer.
2417143-49;2026-04-29;CCULT;81674;true;Aprovado o Parecer.
2550214-21;2026-04-29;CCULT;81674;true;Aprovado o Parecer.
2457375-23;2026-04-29;CCULT;81674;true;Aprovado o Parecer.
2471912-42;2026-04-29;CCULT;81674;true;Aprovado o Parecer.
2618726-15;2026-04-29;PLEN;81831;true;Aprovado o Requerimento.
2618475-8;2026-04-29;PLEN;81831;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2618177-9;2026-04-29;PLEN;;true;Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2369/2026.
2227819-7;2026-04-29;PLEN;81831;true;Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).
2618187-9;2026-04-29;PLEN;81831;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2618654-8;2026-04-29;PLEN;81831;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2601990-19;2026-04-29;CCP;;true;Realizar o encaminhamento do PLP-21/2026 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2601990-20;2026-04-29;CCP;;true;Realizar o encaminhamento do PLP-21/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2601990-21;2026-04-29;CCP;;true;Realizar o encaminhamento do PLP-21/2026 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.
2619087-9;2026-04-29;PLEN;81831;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2619090-9;2026-04-29;PLEN;81831;true;Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2617164-10;2026-04-29;PLEN;81831;false;"Rejeitado o Recurso nº 7/2026 (art. 58, § 1º c/c art. 132, § 2º, RICD). Sim: 154; Não: 245; Abstenção: 3; Total: 402."
2426763-76;2026-04-29;PLEN;81831;true;Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 1.248, de 2024, adotada pela relatora da Comissão de Educação.
2426763-79;2026-04-29;PLEN;81831;true;Aprovada a Redação Final assinada pela relatora, Dep. Silvia Cristina (PP/RO).
2448730-62;2026-04-29;PLEN;81831;true;Aprovado o Substitutivo ao Projeto de Lei nº 2.841, de 2024, adotado pela relatora da Comissão de Educação.
2448730-65;2026-04-29;PLEN;81831;true;Aprovada a Redação Final assinada pela relatora, Dep. Socorro Neri (PP/AC).
2529801-36;2026-04-29;PLEN;81831;true;Aprovado o Substitutivo ao Projeto de Lei nº 3.158, de 2025, da Comissão de Constituição e Justiça e de Cidadania.
2529801-39;2026-04-29;PLEN;81831;true;Aprovada a Redação Final assinada pela relatora, Dep. Bia Kicis (PL/DF).
2412181-88;2026-04-29;PLEN;81831;true;Aprovado o Substitutivo ao Projeto de Lei nº 5.967, de 2023, adotado pelo relator da Comissão de Segurança Pública e Combate ao Crime Organizado.
2412181-91;2026-04-29;PLEN;81831;true;Aprovada a Redação Final assinada pelo relator, Dep. Coronel Meira (PL/PE).
2617370-3;2026-04-29;CPASF;81686;true;Aprovado o Requerimento.
2618349-2;2026-04-29;CPASF;81686;true;Aprovado o Requerimento.
2618498-2;2026-04-29;CPASF;81686;true;Aprovado o Requerimento.
2618655-2;2026-04-29;CPASF;81686;true;Aprovado o Requerimento.
2618782-2;2026-04-29;CPASF;81686;true;Aprovado o Requerimento.
2247357-49;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2601202-21;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2374390-26;2026-04-29;CDHMIR;81716;true;Aprovado o Parecer.
2307504-29;2026-04-29;CDHMIR;81716;true;Aprovado o Parecer.
2307876-38;2026-04-29;CDHMIR;81716;true;Aprovado o Parecer.
2419960-30;2026-04-29;CDHMIR;81716;true;Aprovado o Parecer.
2497940-40;2026-04-29;CDHMIR;81716;true;Aprovado o Parecer.
2553737-23;2026-04-29;CDHMIR;81716;true;Aprovado o Parecer.
2474295-40;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
145655-102;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2332730-33;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2353015-40;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2405324-30;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2616325-2;2026-04-29;CCOM;81732;true;Aprovado o Requerimento, com alteração.
2617970-2;2026-04-29;CCOM;81732;true;Aprovado o Requerimento, com alteração
2447061-22;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2481203-28;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2502801-26;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2502819-25;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2502861-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504398-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504401-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504403-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504405-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504528-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504540-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504542-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504550-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2504559-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2508096-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2508108-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2508122-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2508133-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2508136-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2508176-26;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2508181-27;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515775-26;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515819-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515823-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515828-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515832-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515843-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515852-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515856-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515861-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515881-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515897-30;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2515900-31;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518213-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518227-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518236-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518241-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518254-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518261-26;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518270-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518291-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518301-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518317-31;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518326-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518335-25;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518338-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518344-29;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518350-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2518361-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2520823-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2520915-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2526512-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2526611-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2529519-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2534823-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2534848-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2535649-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2535695-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2535704-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2535744-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2538716-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2539148-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2539151-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2539158-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2539164-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2539167-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2550832-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2554315-23;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2559141-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2559151-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2562748-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2567008-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2571188-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2571259-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2578695-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2578716-24;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2582824-23;2026-04-29;CCOM;81732;true;Aprovado o Parecer.
2447780-22;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2618519-2;2026-04-29;CLP;81776;true;Aprovado o Requerimento.
2618520-2;2026-04-29;CLP;81776;true;Aprovado o Requerimento.
2300039-20;2026-04-29;CLP;81776;true;Aprovado o Parecer.
2618834-2;2026-04-29;PL808514;81714;true;Aprovado o Requerimento.
2618835-2;2026-04-29;PL808514;81714;true;Aprovado o Requerimento.
2423620-9;2026-04-29;CLP;81776;true;Aprovado o Parecer.
2459797-24;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2485255-25;2026-04-29;CPASF;81686;true;Aprovado o Parecer.
2607209-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2607210-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento, com aditamento para inclusão do Conselho Regional de Engenharia e Agronomia - CREA a pedido do autor do requerimento, deputado Igor Timo.
2607213-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2607215-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2607216-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2607217-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2611266-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2613633-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2613638-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2613644-2;2026-04-29;CEXZMATA;81562;true;Aprovado o Requerimento.
2618576-2;2026-04-29;CDHMIR;81798;true;Aprovado o Requerimento.
2618656-2;2026-04-29;CDHMIR;81798;true;Aprovado o Requerimento.
2618827-2;2026-04-29;CDHMIR;81798;true;Aprovado o Requerimento.
2618828-2;2026-04-29;CDHMIR;81798;true;Aprovado o Requerimento.
2618829-2;2026-04-29;CDHMIR;81798;true;Aprovado o Requerimento.
2618830-2;2026-04-29;CDHMIR;81798;true;Aprovado o Requerimento.
2618855-3;2026-04-29;CPOVOS;81801;true;Aprovado o Requerimento.
2589020-51;2026-05-04;PLEN;81900;true;Aprovado o Projeto de Decreto Legislativo nº 1.020, de 2025.
2589020-53;2026-05-04;PLEN;81900;true;Aprovada a Redação Final, assinada pelo Dep. Lafayette de Andrada (PL-MG).
540959-105;2026-05-05;CCJC;81867;true;Aprovado o Parecer.
2535336-14;2026-05-05;CCJC;81867;true;Aprovado o Parecer.
2620261-3;2026-05-05;CPD;81802;true;Aprovado o Requerimento.
2587672-34;2026-05-05;CPD;81802;true;Aprovado o Parecer.
2599720-27;2026-05-05;CPD;81802;true;Aprovado o Parecer.
2618226-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2618715-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2619383-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2619386-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2619390-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620412-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620635-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620688-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620698-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620748-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620755-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620756-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620764-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2620812-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2621047-3;2026-05-05;CSPCCO;81836;true;Aprovado o Requerimento.
2600121-20;2026-05-05;CSPCCO;81836;true;Aprovado o Parecer.
2194583-71;2026-05-05;CSPCCO;81836;true;Aprovado o Parecer.
2495189-23;2026-05-05;CSPCCO;81836;true;Aprovado o Parecer.
2619113-2;2026-05-05;CASP;81915;true;Aprovado o Requerimento.
2556854-26;2026-05-05;CSPCCO;81836;true;Aprovado o Parecer.
2619096-2;2026-05-05;PL308020;81871;true;Aprovado o Requerimento.
2349521-27;2026-05-05;CASP;81915;true;Aprovado o Parecer.
2442708-22;2026-05-05;CASP;81915;true;Aprovado o Parecer.
2598552-19;2026-05-05;CSPCCO;81836;true;Aprovado o Parecer.
2620145-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620147-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620148-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620168-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620430-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620586-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620587-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620588-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620589-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620706-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620710-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620712-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620714-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620715-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620716-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620721-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620722-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620735-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620736-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620738-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620740-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620767-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620768-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620769-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620770-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620771-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620772-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620774-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620780-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620784-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620787-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620789-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620791-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620792-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620793-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620796-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620797-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620799-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620806-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620807-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620809-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620810-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620811-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620813-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
2620814-2;2026-05-05;PEC22119;81891;true;Aprovado o Requerimento.
