"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2379814-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2379814-2";"2023-08-16";"2023-08-16T12:11:37";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"69178";"https://dadosabertos.camara.leg.br/api/v2/eventos/69178";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 130/2023 (Requerimento), pelo Deputado João Carlos Bacelar (PL/BA), que ""Requer informações sobre o contencioso da Vale S.A. relativo aos municípios de Parauapebas-PA, Brumadinho-MG e Mariana-MG"".";"0";""
"2374846-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2374846-3";"2023-08-16";"2023-08-16T12:20:08";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"69178";"https://dadosabertos.camara.leg.br/api/v2/eventos/69178";"0";"0";"0";"0";"Rejeitado.";"";"";"";"Apresentação do REQ n. 118/2023 (Requerimento), pelo Deputado Danilo Forte (UNIÃO/CE), que ""Requer a realização de AUDIÊNCIA PÚBLICA destinada a debater sobre à ausência de aplicabilidade das Leis n. 6.404/1976 e Lei n. 13.303/2016 e do Estatuto Social de empresa pública na indicação de Diretores Executivos da Empresa Brasileira de Participações em Energia Nuclear e Binacional – ENBPar"".";"0";""
"2274281-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2274281-29";"2023-08-16";"2023-08-16T12:35:48";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"69178";"https://dadosabertos.camara.leg.br/api/v2/eventos/69178";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-06-07T12:08:01";"Parecer do Relator, Dep. Filipe Barros (PL-PR), pela aprovação.";"2368182";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368182"
"2330723-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330723-27";"2023-08-16";"2023-08-16T12:39:23";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"69178";"https://dadosabertos.camara.leg.br/api/v2/eventos/69178";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-07-31T13:40:04";"Parecer do Relator, Dep. Icaro de Valmir (PL-SE), pela aprovação, com substitutivo.";"2374580";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374580"
"2348206-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2348206-24";"2023-08-16";"2023-08-16T13:58:56";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"69188";"https://dadosabertos.camara.leg.br/api/v2/eventos/69188";"1";"0";"0";"0";"Aprovado o Parecer do Deputado Zé Haroldo Cathedral (PSD-RR)";"2023-08-16T13:58:00";"Iniciada  a Votação";"2023-08-15T10:16:13";"Parecer do Relator, Dep. Zé Haroldo Cathedral (PSD-RR), pela aprovação.";"2379148";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2379148"
"2378873-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2378873-2";"2023-08-16";"2023-08-16T14:04:30";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"69188";"https://dadosabertos.camara.leg.br/api/v2/eventos/69188";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 28/2023 (Requerimento de Audiência Pública), pelo Deputado Dr. Zacharias Calil (UNIÃO/GO), que ""Requer aditamento ao Requerimento 14-2023 para inclusão de convidados para participação no Fórum Intercâmbio de conhecimento em complicações do Diabetes, no âmbito desta Comissão.  "".";"0";""
"2301328-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2301328-37";"2023-08-16";"2023-08-16T14:05:14";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"69188";"https://dadosabertos.camara.leg.br/api/v2/eventos/69188";"1";"0";"0";"0";"Aprovado o Parecer da Relatora, Deputada Reginete Bispo (PT-RS)";"2023-08-16T14:03:49";"Iniciada  a Votação";"2023-07-06T18:53:22";"Parecer da Relatora, Dep. Reginete Bispo (PT-RS), pela aprovação deste, e do PL 5/2023, apensado, com substitutivo.";"2373006";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2373006"
"2243139-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2243139-52";"2023-08-16";"2023-08-16T14:15:16";"537871";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537871";"CIDOSO";"69188";"https://dadosabertos.camara.leg.br/api/v2/eventos/69188";"1";"0";"0";"0";"Aprovado o Parecer do Relator Deputado Prof. Paulo Fernando (Republicanos-DF)";"2023-08-16T14:14:09";"Iniciada  a Votação";"2023-08-14T15:46:53";"Parecer do Relator, Dep. Prof. Paulo Fernando (REPUBLIC-DF), pela aprovação deste, do PL 7620/2017, do PL 9752/2018, do PL 596/2019, do PL 54/2020, e do PL 6620/2013, apensados, pela aprovação parcial do PL 534/2019, do PL 1789/2019, do PL 5199/2019, e do PL 1896/2022, apensados, com substitutivo,e pela rejeição do PL 7240/2014, do PL 869/2015, do PL 3371/2015, do PL 7778/2017, do PL 265/2021, do PL 1463/2019, do PL 9812/2018, e do PL 10317/2018.";"2378979";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2378979"
"2344763-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2344763-23";"2023-08-16";"2023-08-16T14:18:43";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-07-19T14:56:00";"Parecer da relatora, Dep. Flávia Morais (PDT-GO), pela aprovação.";"2374288";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374288"
"2192935-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2192935-78";"2023-08-16";"2023-08-16T14:23:18";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-06-26T10:45:13";"Parecer da Relatora, Dep. Flávia Morais, pela aprovação do Projeto de Lei 1079/2019 e dos PLs 4605/2019, 2145/2021, 3387/2021, 3924/2021, PL 3729/2021, apensados, com substitutivo.";"2371364";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371364"
"2347177-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2347177-27";"2023-08-16";"2023-08-16T14:24:50";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-05-26T09:48:37";"Parecer da Relatora, Dep. Laura Carneiro (PSD-RJ), pela aprovação.";"2365599";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365599"
"2348304-25";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2348304-25";"2023-08-16";"2023-08-16T14:26:14";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer, apresentou voto em separado a Deputada Laura Carneiro.";"";"";"2023-06-13T14:29:01";"Parecer da Relatora, Dep. Amanda Gentil, pela aprovação.";"2368632";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368632"
"2379165-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2379165-2";"2023-08-16";"2023-08-16T14:39:15";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 58/2023 (Requerimento), pela Deputada Fernanda Melchionna (PSOL/RS -Fdr PSOL-REDE) e outros, que ""Requer Moção de Solidariedade à deputada estadual do Rio de Janeiro, Marina do MST, em razão do episódio de violência política de gênero, ocorrida em Nova Friburgo, dia doze de agosto de 2023"".";"0";""
"2373369-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2373369-5";"2023-08-16";"2023-08-16T15:34:37";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"0";"6";"9";"0";"Rejeitado. Resultado:  6 votos ""Sim"", 9 votos ""Não"". Quórum de votação: 15 votos.";"";"";"";"Apresentação da REQ n. 52/2023 (Requerimento de Moção), pelo Deputado Diego Garcia (REPUBLIC/PR), que ""Requer a aprovação de moção de repúdio contra decisão da 1ª Câmara Criminal do Tribunal de Justiça do Paraná (TJ-PR), que autorizou o aborto de um bebê diagnosticado com a Síndrome de Edwards"".";"0";""
"2376811-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2376811-2";"2023-08-16";"2023-08-16T15:43:42";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado com alteração. Alteração: inclusão do MPT e OIT.";"";"";"";"Apresentação do REQ n. 55/2023 (Requerimento de Audiência Pública), pelas Deputadas Márcio Marinho (REPUBLIC/BA) e Rogéria Santos REPUBLIC, que ""Solicita realização de Audiência Pública para discussão do Projeto de Lei 1111/2022, que cria a Comissão Interna da Mulher Trabalhadora (CIMT), que deverá ser instituída em médias e grandes empresas para promover a segurança, a igualdade e o combate ao assédio e à discriminação às mulheres"".";"0";""
"2379029-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2379029-3";"2023-08-16";"2023-08-16T15:46:38";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 56/2023 (Requerimento), pela Deputada Ana Pimentel (PT/MG -Fdr PT-PCdoB-PV), que ""Em aditamento ao requerimento nº 10/2023, requer a inclusão de convidado para a audiência pública “Desafios e luta por direitos das mulheres na carreira científica”"".";"0";""
"2379164-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2379164-3";"2023-08-16";"2023-08-16T15:48:58";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do REQ n. 57/2023 (Requerimento de Audiência Pública), pela Deputada Erika Kokay (PT/DF -Fdr PT-PCdoB-PV), que ""Requer a realização de audiência Pública, no âmbito desta Comissão, para viabilizar uma ampla discussão sobre os atos de violência e relatos de assédio na Agência Nacional de Vigilância Sanitária – ANVISA"".";"0";""
"2350163-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2350163-29";"2023-08-16";"2023-08-16T16:29:08";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer com Complementação de Voto.";"";"";"2023-08-16T14:13:39";"Parecer da Relatora, Dep. Lêda Borges, pela aprovação, com Substitutivo.";"2380051";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380051"
"2322720-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322720-28";"2023-08-16";"2023-08-16T16:40:48";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-06-26T13:13:33";"Parecer da relatora, Dep. Rogéria Santos, pela aprovação, com Substitutivo.";"2371430";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371430"
"2327814-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327814-41";"2023-08-16";"2023-08-16T17:03:07";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-07-14T11:14:52";"Parecer da Relatora, Dep. Lêda Borges, pela aprovação do Projeto de Lei 1640/2022 e dos PLs 2099/2022, 1344/2023, 1819/2023 e 2715/2022, apensados, com Substitutivo.";"2374087";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374087"
"2340727-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2340727-23";"2023-08-16";"2023-08-16T17:30:41";"537870";"https://dadosabertos.camara.leg.br/api/v2/orgaos/537870";"CMULHER";"69198";"https://dadosabertos.camara.leg.br/api/v2/eventos/69198";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2023-06-12T11:44:48";"Parecer da Relatora, Dep. Professora Goreth (PDT-AP), pela aprovação.";"2368360";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368360"
"2379376-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2379376-8";"2023-08-16";"2023-08-16T18:26:07";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"69315";"https://dadosabertos.camara.leg.br/api/v2/eventos/69315";"1";"0";"0";"0";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"";"";"";"";"0";""
"503670-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/503670-77";"2023-08-16";"2023-08-16T18:26:09";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-1434/2011 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"503670-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/503670-78";"2023-08-16";"2023-08-16T18:26:10";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-1434/2011 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"503670-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/503670-79";"2023-08-16";"2023-08-16T18:26:10";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-1434/2011 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"503670-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/503670-80";"2023-08-16";"2023-08-16T18:26:10";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"0";"";"1";"0";"0";"0";"Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2541/2023.";"";"";"2018-05-22T19:19:01";"Apresentação do Requerimento de Desapensação n. 8686/2018, pela Deputada Professora Dorinha Seabra Rezende (DEM-TO), que: ""Requer a desapensação de projetos de lei que especifica, dispondo sobre o Programa Nacional de Assistência Estudantil - PNAES e temas correlatos"".";"2176096";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2176096"
"2211942-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2211942-78";"2023-08-16";"2023-08-16T19:10:43";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"69315";"https://dadosabertos.camara.leg.br/api/v2/eventos/69315";"1";"0";"0";"0";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 4.043, de 2019, adotada pela Relatora da Comissão de Defesa do Consumidor.";"2023-08-16T18:54:41";"Votação em turno único.";"2023-08-16T18:58:36";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Adriana Ventura (NOVO-SP), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa.";"2380285";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380285"
"2336549-36";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2336549-36";"2023-08-16";"2023-08-16T19:43:38";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"69315";"https://dadosabertos.camara.leg.br/api/v2/eventos/69315";"1";"0";"0";"0";"Aprovado o Substitutivo ao Projeto de Lei nº 2.725, de 2022, adotado pela Relatora da Comissão de Educação.";"2023-08-16T19:36:07";"Votação em turno único.";"2023-08-16T19:18:32";"Parecer proferido em Plenário pela Relatora, Dep. Professora Goreth (PDT-AP), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa do Projeto e do Substitutivo adotado pela Relatora da Comissão de Educação.";"2380301";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380301"
"2375983-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2375983-10";"2023-08-16";"2023-08-16T19:52:45";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"69315";"https://dadosabertos.camara.leg.br/api/v2/eventos/69315";"1";"0";"0";"0";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"";"";"";"";"0";""
"2353954-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353954-31";"2023-08-16";"2023-08-16T19:52:46";"100001";"https://dadosabertos.camara.leg.br/api/v2/orgaos/100001";"SECAP(SGM)";"0";"";"1";"0";"0";"0";"Realizar o encaminhamento do PL-1482/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.";"";"";"";"";"0";""
"2353954-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353954-41";"2023-08-16";"2023-08-16T20:25:38";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"69315";"https://dadosabertos.camara.leg.br/api/v2/eventos/69315";"1";"0";"0";"0";"Aprovado o Substitutivo ao Projeto de Lei nº 1.482, de 2023, adotado pela Relatora da Comissão de Educação, ressalvado o destaque.";"2023-08-16T20:20:16";"Votação em turno único.";"2023-08-16T19:58:47";"Parecer proferido em Plenário pela Relatora Dep. Lídice da Mata (PSB-BA), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto de Lei nº 1.482, de 2023, principal, dos PL's nºs 1.841, de 2023, 1.925, de 2023 e 2.146, de 2023, apensados, e do Substitutivo adotado pela Relatora da Comissão de Educação; e pela constitucionalidade e injuridicidade dos PL's nºs 1.879, de 2023,  2.792, de 2023 e 3.335, de 2023.";"2380327";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380327"
"2275359-87";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2275359-87";"2023-08-16";"2023-08-16T21:33:29";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"69315";"https://dadosabertos.camara.leg.br/api/v2/eventos/69315";"1";"0";"0";"0";"Aprovado o Substitutivo ao Projeto de Lei nº 1.050, de 2021, adotado pelo Relator da Comissão de Finanças e Tributação.";"2023-08-16T21:33:16";"Votação em turno único.";"2023-08-16T21:46:00";"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Prof. Reginaldo Veras (PV-DF), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa.";"2380417";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380417"
"2275359-90";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2275359-90";"2023-08-16";"2023-08-16T21:36:10";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"69315";"https://dadosabertos.camara.leg.br/api/v2/eventos/69315";"0";"0";"0";"0";"Rejeitada a Emenda de Plenário ao Substitutivo.";"2023-08-16T21:35:36";"Votação da Emenda de Plenário ao Substitutivo, com parecer pela rejeição.";"2023-08-16T21:46:00";"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Prof. Reginaldo Veras (PV-DF), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa.";"2380417";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380417"
